,0,1,2,3
82,82,-8.040166666666666,0.00998645168764533,"[13, 0, 5, 5, 4, 4, 13, 5, 4, 13, 11, 3, 11, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 11, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
83,83,-6.197799999999999,0.00998645168764533,"[13, 9, 3, 13, 3, 5, 5, 4, 3, 13, 4, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 11, 5, 11, 11, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
84,84,-6.6004,0.00998645168764533,"[0, 5, 5, 4, 13, 4, 13, 11, 5, 11, 11, 13, 13, 3, 13, 13, 13, 13, 13, 4, 13, 0, 11, 11, 11, 11, 11, 11, 11, 11, 15, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 5, 5]"
85,85,-10.405600000000002,0.00998645168764533,"[0, 5, 5, 4, 12, 13, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 11, 11, 11, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
86,86,-7.939766666666666,0.00998645168764533,"[0, 5, 5, 4, 4, 13, 0, 5, 4, 11, 11, 11, 3, 0, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 1]"
87,87,-8.6277,0.00998645168764533,"[0, 5, 5, 4, 4, 10, 11, 5, 3, 3, 13, 0, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
88,88,-6.646166666666668,0.00998645168764533,"[0, 5, 5, 4, 4, 10, 11, 5, 3, 0, 3, 4, 11, 11, 13, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
89,89,-7.6376,0.00998645168764533,"[0, 5, 5, 4, 4, 10, 11, 5, 3, 0, 0, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
90,90,-6.2243666666666675,0.00998645168764533,"[0, 5, 5, 4, 4, 10, 11, 0, 5, 3, 0, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 7, 4, 4, 4, 4, 4, 4, 4, 4, 11, 11, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 4, 4]"
91,91,-4.908833333333334,0.00998645168764533,"[0, 5, 5, 4, 4, 10, 11, 3, 0, 5, 3, 4, 11, 11, 3, 13, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
92,92,-5.2680333333333325,0.00998645168764533,"[0, 3, 0, 5, 3, 5, 11, 10, 4, 4, 0, 3, 5, 4, 7, 3, 3, 3, 3, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
93,93,-6.642933333333334,0.00998645168764533,"[0, 5, 5, 4, 4, 0, 5, 3, 11, 0, 3, 3, 7, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
94,94,-5.200266666666667,0.00998645168764533,"[0, 3, 0, 3, 5, 5, 11, 10, 11, 10, 4, 11, 3, 3, 3, 0, 5, 4, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
95,95,-3.787933333333333,0.00998645168764533,"[0, 3, 0, 5, 3, 5, 11, 10, 11, 11, 3, 4, 5, 4, 0, 5, 5, 10, 7, 4, 11, 11, 11, 11, 15, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
96,96,-6.867900000000001,0.00998645168764533,"[0, 5, 5, 4, 4, 10, 11, 11, 0, 5, 4, 11, 3, 11, 11, 11, 0, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 9, 11, 11, 11, 11, 11, 11]"
97,97,-6.4217,0.00998645168764533,"[0, 0, 5, 5, 3, 11, 0, 5, 4, 4, 10, 3, 11, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 0, 0, 0, 0, 0, 0]"
98,98,-8.404700000000002,0.00998645168764533,"[0, 0, 5, 5, 3, 10, 10, 3, 4, 4, 0, 10, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
99,99,-7.415533333333333,0.00998645168764533,"[0, 10, 5, 3, 4, 1, 5, 1, 10, 0, 1, 3, 10, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
100,100,-12.1367,0.00998645168764533,"[0, 10, 5, 5, 4, 10, 10, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 4, 4, 0, 1, 5, 12, 5, 5, 5, 5]"
101,101,-10.2137,0.00998645168764533,"[0, 10, 5, 5, 9, 4, 4, 10, 10, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
102,102,-8.263566666666666,0.00998645168764533,"[0, 10, 5, 5, 10, 4, 10, 5, 3, 4, 0, 4, 5, 5, 0, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4]"
103,103,-7.5599,0.00998645168764533,"[0, 10, 5, 4, 4, 10, 0, 0, 4, 5, 10, 5, 3, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
104,104,-11.627199999999998,0.00998645168764533,"[0, 10, 4, 10, 10, 5, 5, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 5, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
105,105,-9.720333333333333,0.00998645168764533,"[0, 10, 5, 2, 4, 4, 5, 10, 10, 0, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
106,106,-13.8261,0.00998645168764533,"[0, 10, 10, 4, 10, 5, 5, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
107,107,-8.020333333333333,0.00998645168764533,"[0, 10, 4, 10, 4, 0, 4, 0, 12, 3, 5, 5, 7, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
108,108,-9.242633333333334,0.00998645168764533,"[0, 10, 4, 4, 0, 10, 4, 0, 3, 7, 3, 4, 4, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
109,109,-10.761533333333333,0.00998645168764533,"[0, 4, 4, 0, 5, 5, 10, 4, 10, 10, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
110,110,-9.273866666666665,0.00998645168764533,"[0, 4, 4, 0, 5, 5, 10, 10, 4, 0, 7, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 3, 0, 0, 3, 11, 3, 0, 0]"
111,111,-8.992033333333334,0.00998645168764533,"[0, 0, 5, 5, 4, 4, 0, 10, 10, 10, 5, 3, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
112,112,-8.7079,0.00998645168764533,"[0, 0, 5, 5, 10, 4, 10, 4, 0, 10, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 3, 11, 10, 10, 10, 10, 10, 10, 10, 10]"
113,113,-8.1783,0.00998645168764533,"[0, 0, 5, 5, 4, 4, 0, 7, 5, 10, 10, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 3]"
114,114,-6.299733333333332,0.00998645168764533,"[0, 0, 5, 5, 10, 10, 4, 10, 3, 0, 5, 4, 11, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 10, 10, 10, 10, 6, 10, 10, 7, 7, 3, 7, 5, 5, 5, 5]"
115,115,-2.465099999999999,0.00998645168764533,"[0, 0, 5, 5, 4, 4, 5, 10, 10, 4, 11, 11, 10, 0, 3, 3, 7, 3, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14]"
116,116,-6.934333333333333,0.00998645168764533,"[0, 0, 5, 5, 10, 4, 10, 4, 10, 3, 3, 0, 7, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
117,117,-8.1739,0.00998645168764533,"[0, 0, 5, 5, 4, 4, 5, 10, 11, 10, 11, 11, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
118,118,-7.341333333333332,0.00998645168764533,"[0, 0, 5, 5, 4, 4, 5, 10, 11, 10, 11, 4, 7, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 15, 11, 3, 3]"
119,119,-8.0857,0.00998645168764533,"[0, 0, 5, 5, 4, 4, 5, 11, 11, 4, 10, 11, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 12, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
120,120,-4.055266666666667,0.00998645168764533,"[0, 7, 5, 5, 3, 0, 5, 4, 4, 10, 10, 11, 11, 7, 11, 7, 4, 10, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
121,121,-8.496766666666666,0.00998645168764533,"[7, 5, 5, 4, 10, 4, 11, 5, 11, 11, 5, 7, 5, 5, 7, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
122,122,-6.5537,0.00998645168764533,"[7, 5, 3, 5, 11, 11, 4, 4, 7, 5, 10, 10, 11, 7, 10, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
123,123,-5.666066666666667,0.00998645168764533,"[7, 5, 5, 4, 10, 4, 11, 5, 2, 7, 10, 11, 11, 4, 7, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 4, 4, 4]"
124,124,-5.792099999999999,0.00998645168764533,"[7, 5, 5, 4, 10, 4, 10, 7, 10, 3, 3, 11, 7, 5, 11, 4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10]"
125,125,-3.780733333333333,0.00998645168764533,"[7, 5, 3, 7, 4, 4, 10, 5, 10, 11, 11, 11, 5, 4, 7, 10, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 7, 7, 7, 7]"
126,126,-5.649733333333332,0.00998645168764533,"[7, 5, 3, 5, 10, 10, 3, 4, 4, 7, 10, 3, 5, 7, 10, 10, 10, 10, 10, 10, 10, 10, 4, 11, 5, 5, 5, 5, 5, 5, 11, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
127,127,-4.314333333333332,0.00998645168764533,"[7, 5, 3, 5, 4, 10, 10, 3, 4, 7, 4, 11, 7, 3, 5, 11, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
128,128,-9.942933333333334,0.00998645168764533,"[0, 5, 5, 4, 4, 11, 5, 11, 11, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 7, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
129,129,-3.935566666666667,0.00998645168764533,"[11, 3, 7, 5, 5, 4, 10, 10, 11, 3, 4, 4, 7, 11, 3, 5, 7, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 11, 7, 7, 7, 7, 7, 3, 3, 3, 3, 3, 7, 7, 3, 3]"
130,130,-4.099633333333333,0.00998645168764533,"[11, 3, 10, 3, 3, 5, 5, 11, 10, 11, 7, 5, 10, 4, 4, 11, 11, 11, 7, 4, 7, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 7, 7, 7, 3, 3, 3, 3, 3, 3, 3]"
131,131,-10.777433333333333,0.00998645168764533,"[11, 3, 3, 10, 3, 5, 5, 10, 11, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
132,132,-10.416599999999999,0.00998645168764533,"[11, 3, 10, 3, 10, 3, 5, 5, 11, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
133,133,-10.016933333333332,0.00998645168764533,"[11, 3, 10, 3, 10, 5, 3, 5, 11, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
134,134,-6.996633333333333,0.00998645168764533,"[3, 7, 5, 5, 10, 10, 3, 4, 4, 10, 5, 11, 11, 11, 11, 11, 11, 11, 11, 11, 4, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
135,135,-11.6054,0.00998645168764533,"[11, 3, 10, 3, 3, 5, 5, 10, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 7, 5, 5]"
136,136,-9.063733333333333,0.00998645168764533,"[11, 5, 5, 4, 3, 5, 10, 10, 11, 11, 4, 11, 0, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 4, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
137,137,-9.6779,0.00998645168764533,"[3, 7, 5, 5, 11, 4, 11, 4, 5, 11, 10, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
138,138,-9.975766666666669,0.00998645168764533,"[3, 7, 5, 5, 4, 11, 3, 4, 7, 11, 4, 13, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 11]"
139,139,-5.173633333333332,0.00998645168764533,"[3, 3, 3, 5, 5, 4, 10, 11, 5, 11, 4, 11, 5, 5, 5, 5, 7, 10, 7, 10, 4, 4, 4, 10, 10, 10, 10, 4, 4, 4, 4, 4, 10, 10, 10, 11, 4, 4, 10, 10, 10, 10, 4, 11, 11, 11, 0, 4]"
140,140,-6.8349,0.00998645168764533,"[3, 7, 5, 5, 4, 10, 4, 11, 5, 10, 3, 11, 4, 11, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
141,141,-11.614066666666666,0.00998645168764533,"[11, 3, 5, 5, 4, 10, 3, 3, 5, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
142,142,-10.7654,0.00998645168764533,"[3, 5, 5, 4, 10, 3, 3, 5, 10, 10, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
143,143,-10.0237,0.00998645168764533,"[3, 5, 5, 4, 10, 3, 4, 3, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
144,144,-11.4402,0.00998645168764533,"[3, 5, 5, 4, 10, 3, 3, 3, 3, 3, 3, 3, 3, 5, 10, 10, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3]"
145,145,-10.7958,0.00998645168764533,"[3, 5, 5, 4, 7, 10, 3, 3, 5, 10, 10, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
146,146,-8.8686,0.00998645168764533,"[3, 3, 3, 5, 5, 3, 3, 3, 7, 3, 3, 3, 3, 3, 5, 10, 10, 4, 4, 7, 4, 7, 10, 10, 10, 10, 10, 10, 10, 10, 4, 4, 4, 10, 10, 10, 4, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 4]"
147,147,-7.699033333333333,0.00998645168764533,"[3, 3, 3, 5, 5, 7, 4, 5, 10, 10, 4, 10, 7, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
148,148,-6.964600000000002,0.00998645168764533,"[3, 5, 5, 4, 7, 10, 3, 3, 5, 10, 4, 10, 7, 4, 10, 10, 14, 10, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10]"
149,149,-7.695233333333334,0.00998645168764533,"[3, 5, 5, 4, 7, 10, 3, 3, 5, 10, 4, 7, 4, 7, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
150,150,-6.729,0.00998645168764533,"[3, 3, 3, 5, 5, 4, 5, 10, 4, 10, 7, 4, 10, 5, 7, 7, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
151,151,-8.115033333333333,0.00998645168764533,"[3, 3, 3, 5, 5, 4, 7, 5, 4, 4, 10, 10, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
152,152,-6.655366666666667,0.00998645168764533,"[3, 7, 3, 5, 3, 5, 4, 5, 4, 4, 10, 10, 7, 7, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 5, 5, 5, 5, 7, 7, 7, 7, 15, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
153,153,-9.657633333333333,0.00998645168764533,"[7, 3, 5, 5, 4, 4, 7, 4, 7, 3, 3, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
154,154,-12.328933333333332,0.00998645168764533,"[3, 5, 5, 4, 7, 4, 7, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 7, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
155,155,-8.438333333333334,0.00998645168764533,"[7, 3, 5, 5, 3, 3, 5, 4, 8, 4, 7, 7, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
156,156,-13.381466666666668,0.00998645168764533,"[3, 5, 5, 3, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 13, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
157,157,-8.035166666666667,0.00998645168764533,"[3, 5, 5, 4, 5, 4, 4, 7, 7, 7, 3, 3, 4, 4, 4, 4, 13, 5, 5, 5, 5, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
158,158,-10.405133333333334,0.00998645168764533,"[3, 5, 5, 3, 4, 4, 5, 4, 4, 4, 4, 4, 7, 7, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 7, 3, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
159,159,-11.4581,0.00998645168764533,"[3, 5, 5, 3, 4, 4, 5, 4, 4, 10, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 11, 5, 5, 5, 5, 5, 5, 5, 5]"
160,160,-9.372366666666666,0.00998645168764533,"[3, 5, 5, 3, 4, 4, 5, 4, 10, 3, 5, 5, 5, 5, 5, 5, 5, 12, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
161,161,-8.478233333333334,0.00998645168764533,"[3, 5, 5, 7, 3, 3, 5, 4, 10, 10, 4, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
162,162,-6.954999999999999,0.00998645168764533,"[3, 5, 5, 7, 3, 3, 5, 10, 10, 4, 10, 4, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
163,163,-9.6494,0.00998645168764533,"[3, 5, 5, 7, 3, 3, 5, 10, 10, 7, 4, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
164,164,-11.089,0.00998645168764533,"[3, 5, 5, 3, 3, 7, 5, 10, 10, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
